square_id,latitude,longitude,avg_latency,std_latency,total_throughput,zone_avg_latency,zone_avg_upload,zone_avg_download,cluster
Unknown,-37.66109741108183,144.79669391626874,445.54182076403754,9.440464439152626,19.431196851072368,445.54182076403754,8.134268071793183,11.296928779279186,4
square_103079215125,-37.73100026388889,144.7450577361111,33.45104166666667,13.550456586179202,20.5,33.45104166666667,10.5,10.0,1
square_103079215126,-37.72872622641509,144.74966169407008,156.11758760107816,24.56655749591028,32.34617250673855,156.11758760107818,10.050943396226415,22.295229110512132,1
square_103079215128,-37.725017746268655,144.7598206268657,358.4242537313433,11.858855182149734,21.967164179104476,358.42425373134336,2.5074626865671643,19.459701492537317,4
square_103079215130,-37.727819119688505,144.76626341645505,335.91896901980704,14.21008106828575,22.678320299274166,335.91896901980704,7.86425427458947,14.814066024684696,4
square_103079215132,-37.727763458947855,144.77257047450934,301.09763964696316,15.84359399686805,25.17652820747082,301.0976396469632,8.607399837417258,16.569128370053566,4
square_103079215134,-37.728096580847726,144.7804233849459,163.8885437494836,20.67056892069086,26.85285586637869,163.8885437494836,11.342111873089316,15.51074399328937,1
square_103079215136,-37.729572361085346,144.78716346219852,176.77109983766235,12.503927894924987,24.183306184956226,176.77109983766235,12.088494897959183,12.094811286997045,1
square_103079215138,-37.72831961700888,144.7948691146061,67.46866826853066,12.490749195909224,35.831561658111255,67.46866826853065,13.578086500655308,22.253475157455945,1
square_103079215140,-37.72841463787662,144.8013012737446,86.48081492109038,12.670778546997354,39.501027259684356,86.4808149210904,11.968474892395983,27.532552367288385,1
square_103079215142,-37.7297856030041,144.80946114714874,271.9363719325823,17.32468141437647,27.132992707378175,271.9363719325823,8.758644659855033,18.374348047523146,1
square_103079215144,-37.73019223749332,144.8153652729215,489.4020696101121,15.026650133237625,22.803067826672937,489.40206961011216,5.245591952999822,17.557475873673113,4
square_103079215147,-37.729131146226905,144.82337450046967,257.65400010437327,13.367813562011957,33.25377496599716,257.65400010437327,9.591758689072122,23.662016276925034,1
square_103079215151,-37.72613611457456,144.8373200494243,355.3527078067958,22.9653029784798,22.671682616364787,355.3527078067958,10.107405223251895,12.56427739311289,4
square_103079215153,-37.72556511989101,144.84574772615804,134.30546321525887,20.770793671465633,32.90871934604905,134.30546321525884,12.49881471389646,20.409904632152593,1
square_103079215155,-37.72733207001871,144.84985684252172,174.12748319720947,20.365179293888588,35.62459720992588,174.12748319720947,12.15765186319551,23.46694534673037,1
square_103079215157,-37.725784366666666,144.85826025833333,66.92252083333334,13.17835889035239,25.182000000000002,66.92252083333332,5.027833333333334,20.154166666666665,1
square_103079215158,-37.7248474,144.86353200000002,98.07000000000001,9.618069406736522,60.339999999999996,98.07,8.4,51.94,0
square_103079215180,-37.72171763776224,144.75115515664336,267.4509090909091,21.264603234650234,29.937454545454543,267.4509090909091,8.638461538461538,21.298993006993005,1
square_103079215182,-37.724470571428576,144.7554042857143,353.8,15.132034034460967,19.114285714285717,353.8,0.0,19.114285714285717,4
square_103079215184,-37.7210933332093,144.7671803752558,518.1106558139535,13.907479889889082,21.081942834302325,518.1106558139535,3.4055813953488374,17.67636143895349,4
square_103079215186,-37.72085694656073,144.7720933361994,368.00420085981716,17.7737519567525,21.27827466234831,368.0042008598171,6.319440574662604,14.958834087685702,4
